symbol,expiry,strike,right,days_to_expiry,price,bid,ask,volume,open_interest,implied_volatility,delta,gamma,theta,vega,underlying_price,timestamp
SPY,2025-04-17,571.0,C,29,7.68,0.0,0.0,336.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.342992
SPY,2025-04-17,572.0,C,29,7.28,0.0,0.0,401.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343027
SPY,2025-04-17,573.0,C,29,6.84,0.0,0.0,574.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343061
SPY,2025-04-17,574.0,C,29,6.43,0.0,0.0,1268.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343094
SPY,2025-04-17,575.0,C,29,5.96,0.0,0.0,4069.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343128
SPY,2025-04-17,576.0,C,29,5.66,0.0,0.0,1895.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343161
SPY,2025-04-17,577.0,C,29,5.23,0.0,0.0,1055.0,0.0,0.015634843750000002,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343195
SPY,2025-04-17,578.0,C,29,4.85,0.0,0.0,821.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343229
SPY,2025-04-17,579.0,C,29,4.44,0.0,0.0,179.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343262
SPY,2025-04-17,580.0,C,29,4.19,0.0,0.0,6130.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343296
SPY,2025-04-17,581.0,C,29,3.91,0.0,0.0,1644.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343329
SPY,2025-04-17,582.0,C,29,3.65,0.0,0.0,1335.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343363
SPY,2025-04-17,583.0,C,29,3.39,0.0,0.0,631.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343396
SPY,2025-04-17,584.0,C,29,3.06,0.0,0.0,613.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343430
SPY,2025-04-17,585.0,C,29,2.8,0.0,0.0,14643.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343464
SPY,2025-04-17,586.0,C,29,2.58,0.0,0.0,499.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343497
SPY,2025-04-17,587.0,C,29,2.23,0.0,0.0,559.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343531
SPY,2025-04-17,588.0,C,29,2.14,0.0,0.0,3585.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343564
SPY,2025-04-17,589.0,C,29,2.01,0.0,0.0,1871.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343598
SPY,2025-04-17,590.0,C,29,1.79,0.0,0.0,3109.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343631
SPY,2025-04-17,591.0,C,29,1.64,0.0,0.0,1130.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343665
SPY,2025-04-17,592.0,C,29,1.48,0.0,0.0,1033.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343699
SPY,2025-04-17,593.0,C,29,1.31,0.0,0.0,253.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343733
SPY,2025-04-17,594.0,C,29,1.18,0.0,0.0,883.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343766
SPY,2025-04-17,595.0,C,29,1.09,0.0,0.0,2644.0,0.0,0.0312596875,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343800
SPY,2025-04-17,596.0,C,29,0.99,0.0,0.0,180.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343833
SPY,2025-04-17,597.0,C,29,0.88,0.0,0.0,300.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343867
SPY,2025-04-17,598.0,C,29,0.79,0.0,0.0,181.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343901
SPY,2025-04-17,599.0,C,29,0.69,0.0,0.0,316.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343934
SPY,2025-04-17,600.0,C,29,0.63,0.0,0.0,6649.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.343967
SPY,2025-04-17,601.0,C,29,0.56,0.0,0.0,240.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344001
SPY,2025-04-17,602.0,C,29,0.49,0.0,0.0,451.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344034
SPY,2025-04-17,603.0,C,29,0.39,0.0,0.0,125.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344068
SPY,2025-04-17,604.0,C,29,0.36,0.0,0.0,54.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344101
SPY,2025-04-17,605.0,C,29,0.34,0.0,0.0,812.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344135
SPY,2025-04-17,606.0,C,29,0.3,0.0,0.0,73.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344169
SPY,2025-04-17,607.0,C,29,0.28,0.0,0.0,25.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344202
SPY,2025-04-17,608.0,C,29,0.25,0.0,0.0,41.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344236
SPY,2025-04-17,609.0,C,29,0.22,0.0,0.0,68.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344269
SPY,2025-04-17,610.0,C,29,0.2,0.0,0.0,1318.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344303
SPY,2025-04-17,611.0,C,29,0.17,0.0,0.0,988.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344336
SPY,2025-04-17,612.0,C,29,0.16,0.0,0.0,478.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344370
SPY,2025-04-17,613.0,C,29,0.14,0.0,0.0,214.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344403
SPY,2025-04-17,614.0,C,29,0.12,0.0,0.0,13.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344437
SPY,2025-04-17,615.0,C,29,0.12,0.0,0.0,289.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344470
SPY,2025-04-17,616.0,C,29,0.1,0.0,0.0,172.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344504
SPY,2025-04-17,617.0,C,29,0.09,0.0,0.0,11.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344537
SPY,2025-04-17,618.0,C,29,0.09,0.0,0.0,140.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344571
SPY,2025-04-17,619.0,C,29,0.09,0.0,0.0,13.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344604
SPY,2025-04-17,620.0,C,29,0.07,0.0,0.0,511.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344638
SPY,2025-04-17,621.0,C,29,0.09,0.0,0.0,1.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344671
SPY,2025-04-17,622.0,C,29,0.08,0.0,0.0,5.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344705
SPY,2025-04-17,623.0,C,29,0.06,0.0,0.0,135.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344739
SPY,2025-04-17,624.0,C,29,0.05,0.0,0.0,2.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344772
SPY,2025-04-17,625.0,C,29,0.05,0.0,0.0,1486.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344806
SPY,2025-04-17,626.0,C,29,0.05,0.0,0.0,1416.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344839
SPY,2025-04-17,627.0,C,29,0.05,0.0,0.0,1035.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344873
SPY,2025-04-17,628.0,C,29,0.04,0.0,0.0,1560.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344906
SPY,2025-04-17,629.0,C,29,0.04,0.0,0.0,721.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344940
SPY,2025-04-17,630.0,C,29,0.04,0.0,0.0,938.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.344974
SPY,2025-04-17,631.0,C,29,0.03,0.0,0.0,426.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345007
SPY,2025-04-17,632.0,C,29,0.04,0.0,0.0,180.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345041
SPY,2025-04-17,633.0,C,29,0.03,0.0,0.0,4.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345074
SPY,2025-04-17,634.0,C,29,0.04,0.0,0.0,819.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345108
SPY,2025-04-17,635.0,C,29,0.03,0.0,0.0,3.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345141
SPY,2025-04-17,636.0,C,29,0.03,0.0,0.0,156.0,0.0,0.062509375,0.3,0.0,0.0,0.0,561.02,2025-03-19T01:39:30.345175
